number,value,datetime_start,datetime_complete,duration,params_alpha-eval,params_alpha-train,params_batch-size,params_eps-eval,params_eps-train,params_lambda-actions-eval,params_lambda-actions-train,params_lambda-frames-eval,params_lambda-frames-train,params_learning-rate,params_n-epochs,params_n-frames,params_radius-gw,params_rho,params_ub-actions,params_ub-frames,params_weight-decay,state
420,0.5492557853460311,2025-03-02 23:18:53.946837,2025-03-02 23:20:44.012499,0 days 00:01:50.065662,0.2254520799197509,0.4087398581969098,8,0.0010065879053259203,0.06805277358164794,0.04481272678353465,0.0028673461069738727,0.023383680619089305,0.02060664434066731,0.004013319881498254,30,20,0.03651944898197312,0.09669547639325554,False,False,1.4812475472917026e-06,COMPLETE
421,0.7234418123960495,2025-03-02 23:20:44.024882,2025-03-02 23:22:34.105798,0 days 00:01:50.080916,0.21676748776654786,0.3681121652022338,8,0.004187852259136995,0.0741181385250155,0.04660860866589582,0.004288862762226688,0.021085665278224225,0.020394228731327697,0.008939575063163478,30,19,0.03540399049638499,0.10246092849541316,False,False,1.7024689859261486e-06,COMPLETE
422,0.5323071986436844,2025-03-02 23:22:34.117975,2025-03-02 23:24:24.105285,0 days 00:01:49.987310,0.20035957097104298,0.3650490856454091,8,0.005751760844585093,0.07093418364147255,0.04697196518384628,0.0010827687480191048,0.026852920182834167,0.020113472056275273,0.004923704181421874,30,19,0.03604690437683863,0.08885809678586873,False,False,1.870368747329393e-06,COMPLETE
423,0.6170884370803833,2025-03-02 23:24:24.117642,2025-03-02 23:26:15.484518,0 days 00:01:51.366876,0.2394604579799488,0.3396326933944079,8,0.009176060928669561,0.07375544331969461,0.04504470729966826,0.004047038648898174,0.021155489091759693,0.014130087714829511,0.008689578494959506,30,19,0.034126754451671446,0.10263043271781482,False,False,1.6581018415627256e-06,COMPLETE
424,0.5416244328022003,2025-03-02 23:26:15.496747,2025-03-02 23:28:06.277364,0 days 00:01:50.780617,0.21337829320676505,0.40189449817985895,8,0.004254722499396128,0.07434113596501168,0.04796062030891541,0.003538623278269459,0.01984160755418976,0.01765468436642801,0.012869650487928989,30,20,0.029827613378109213,0.09417847731649794,False,False,1.171811787835179e-06,COMPLETE
425,0.6521890997886657,2025-03-02 23:28:06.289870,2025-03-02 23:29:57.044401,0 days 00:01:50.754531,0.2167827415725934,0.41006069890425434,8,0.004424006164755518,0.07140794058452078,0.042316907032953606,0.004921903115995009,0.02597082194129451,0.023097830263754816,0.00863050044081844,30,20,0.03777528106663748,0.11020456119419737,False,False,1.471119035082172e-06,COMPLETE
426,0.617100152373314,2025-03-02 23:29:57.057064,2025-03-02 23:31:48.043521,0 days 00:01:50.986457,0.23432268944278517,0.37131883943553573,8,0.007243715739057542,0.07538897288015138,0.04682001567686259,0.0011269699551742104,0.022878453441245696,0.019966041324642504,0.003709862890158192,30,21,0.03408978308603415,0.10178191817316407,False,False,1.0114707122427597e-06,COMPLETE
427,0.7939417839050293,2025-03-02 23:31:48.056153,2025-03-02 23:33:39.368779,0 days 00:01:51.312626,0.2929356374035354,0.3883064337655831,8,0.003037990967364644,0.06985830873902586,0.04935144751851227,0.0031118207305212936,0.015310405013872418,0.02238064590880188,0.005576340647746175,30,17,0.040302064207936736,0.11287164921901946,False,False,1.8749073777114514e-06,COMPLETE
428,0.6208397895097733,2025-03-02 23:33:39.381404,2025-03-02 23:35:30.455746,0 days 00:01:51.074342,0.2649246329019859,0.38814537661662485,8,0.0388635923680345,0.06985780603841925,0.049863705867372446,0.004965475567819923,0.015058795769325013,0.022548281772254777,0.016097058492146363,30,19,0.03606479181486621,0.11257963069837133,False,False,1.902119182567881e-06,COMPLETE
429,0.7427809357643127,2025-03-02 23:35:30.468338,2025-03-02 23:37:21.668661,0 days 00:01:51.200323,0.28849449304535674,0.39754648503877127,8,0.002656543440118019,0.06785337481333574,0.048706472537515554,0.002858552192416047,0.01684987501148355,0.026301947244619744,0.009577518521051216,30,17,0.03995761723634588,0.10261812712586528,False,False,1.7626466788384474e-06,COMPLETE
430,0.7234857589006423,2025-03-02 23:37:21.682068,2025-03-02 23:39:12.074013,0 days 00:01:50.391945,0.2103676078794789,0.37840264688096525,8,0.0025891702253241487,0.06904400474801024,0.04917138105859662,0.002906329679889112,0.015117375518243405,0.02561070724152684,0.009571214700616488,30,18,0.039209834892899004,0.10411831505713692,False,False,1.7792843041947611e-06,COMPLETE
431,0.5807245314121247,2025-03-02 23:39:12.086384,2025-03-02 23:41:02.963931,0 days 00:01:50.877547,0.2878687030812125,0.37880006097629104,8,0.006051284234905323,0.06602102639121449,0.050483962192902576,0.0024859215807465796,0.018035914644759166,0.026166944122360057,0.010176670104228706,30,18,0.04391412983629958,0.10467861359457979,False,False,2.1779823283666005e-06,COMPLETE
432,0.5440354853868484,2025-03-02 23:41:02.976358,2025-03-02 23:42:52.188035,0 days 00:01:49.211677,0.2145382689846743,0.35470697267038964,8,0.0010337773925743361,0.06841696373842905,0.04924281407278895,0.0025794770292066308,0.02133684037443325,0.026210087639144834,0.010241601768832178,30,18,0.04069078915724206,0.09789784823434582,False,False,1.8347327046226993e-06,COMPLETE
433,0.6503005236387254,2025-03-02 23:42:52.200377,2025-03-02 23:44:42.206634,0 days 00:01:50.006257,0.27454383446921393,0.3964133605375599,8,0.0029231104482645527,0.06691066016134267,0.04930903307557635,0.002630383537299752,0.015846412538306907,0.0207882061787103,0.013437043778797193,30,19,0.040781728319639235,0.08955496158793196,False,False,1.6635815369965747e-06,COMPLETE
434,0.6280739605426788,2025-03-02 23:44:42.219066,2025-03-02 23:46:32.636376,0 days 00:01:50.417310,0.20099312693816293,0.36682556990066273,8,0.004913193768769644,0.07000275900350447,0.04418581041657088,0.0014156968785313392,0.018557933128299703,0.011274281942606488,0.008549717266716633,30,18,0.04796809894749062,0.08285249067392221,False,False,1.9685999963065993e-06,COMPLETE
435,0.7683392047882079,2025-03-02 23:46:32.649309,2025-03-02 23:48:23.810665,0 days 00:01:51.161356,0.2231649224057709,0.38426708308279023,8,0.00271088865969044,0.06851396197989493,0.052233279868158684,0.004458666643946648,0.024123444550561146,0.023681973334112053,0.007865303920671215,30,19,0.03900955038996278,0.10570169691588031,False,False,2.376482289139388e-06,COMPLETE
436,0.6545541435480118,2025-03-02 23:48:23.823522,2025-03-02 23:50:13.955751,0 days 00:01:50.132229,0.22902846249432518,0.38218468688875773,8,0.002685736570975083,0.0645714477734221,0.05055452165990886,0.004083255056519606,0.02838001478515812,0.023696591135877406,0.006523021908549865,30,17,0.038871193236453695,0.10868072501717288,False,False,1.4373243813265124e-06,COMPLETE
437,0.6294200420379639,2025-03-02 23:50:13.968098,2025-03-02 23:51:53.369961,0 days 00:01:39.401863,0.22919326507289597,0.4009145321774853,8,0.002487849002851563,0.06902065415740444,0.05215153911902925,0.00512340364392011,0.02319303484137614,0.016912080453497482,0.0069849126604100255,30,18,0.04215606966176847,0.1146018486331148,True,False,2.3822834517097266e-06,COMPLETE
438,0.5442456424236297,2025-03-02 23:51:53.382376,2025-03-02 23:53:43.982067,0 days 00:01:50.599691,0.2508020975084282,0.3918779151596941,8,0.007306802611768037,0.07009747906959778,0.051141285921608846,0.0011069347469522407,0.02540118007236572,0.027255758157925178,0.005560076937783783,30,20,0.039158223078215815,0.09351058601726987,False,False,1.457511051944437e-06,COMPLETE
439,0.5424312889575958,2025-03-02 23:53:43.994640,2025-03-02 23:55:35.072363,0 days 00:01:51.077723,0.23982573511732985,0.4102818886840003,8,0.06364514627681257,0.06733778617772054,0.048536516120340364,0.003590128093566885,0.015560666292486387,0.02479066062679846,0.005787962659147724,30,19,0.037616985589850285,0.1066684018023352,False,False,2.5193813893581858e-06,COMPLETE
440,0.5440354853868484,2025-03-02 23:55:35.085137,2025-03-02 23:57:24.494152,0 days 00:01:49.409015,0.2896781399052602,0.40189724323998927,8,0.0010532078021796682,0.06574450604232356,0.05237349102902512,0.0027311218582188727,0.01710469374080796,0.021926030582799037,0.007769835288485562,30,18,0.040634455567604026,0.0975220771472861,False,False,2.0057684132447574e-06,COMPLETE
441,0.6357244551181793,2025-03-02 23:57:24.506655,2025-03-02 23:59:14.910150,0 days 00:01:50.403495,0.2105262624313806,0.38167778384366874,8,0.00621756088837503,0.07159471435388329,0.048000985617190225,0.005510044116336467,0.013978969806159605,0.018775247090448834,0.004814160929790362,30,17,0.04367390049202028,0.11345927130383794,False,False,1.2491806897747287e-06,COMPLETE
442,0.7675903111696244,2025-03-02 23:59:14.922960,2025-03-03 00:01:05.279922,0 days 00:01:50.356962,0.3219403878376727,0.39153211490898787,8,0.0027249665000555127,0.06813313791433835,0.0952546037491623,0.001326418551530196,0.03237023206728791,0.02853589809444907,0.011395632607502197,30,21,0.031813287476709494,0.10437590909159573,False,False,1.6074889506404573e-06,COMPLETE
443,0.6181359171867371,2025-03-03 00:01:05.292765,2025-03-03 00:02:56.396538,0 days 00:01:51.103773,0.33188196022690575,0.4102067608448373,8,0.0051727611249438865,0.06819558228619668,0.08876032580639517,0.0014297582027978407,0.03279997077250308,0.029151965004713603,0.011721681715452124,30,22,0.0327455754550646,0.07074234591692052,False,False,1.432705838879932e-06,COMPLETE
444,0.5440354853868484,2025-03-03 00:02:56.409089,2025-03-03 00:04:23.644699,0 days 00:01:27.235610,0.31631525613922024,0.39256354950632916,8,0.0011029912232476049,0.07044293845503362,0.04259603606283983,0.0011865688785526545,0.025198223684805357,0.02277277425434028,0.017435637635628734,24,22,0.0302580491336604,0.09949036032608993,False,False,1.1532695927398592e-06,COMPLETE
445,0.5693261981010437,2025-03-03 00:04:23.657381,2025-03-03 00:06:14.204203,0 days 00:01:50.546822,0.26233018139011843,0.4210773115833592,8,0.009343920486813748,0.06257849589687593,0.09034507741838,0.00493111719318658,0.022847659690286393,0.01572169967936639,0.005953199986651841,30,20,0.04522267764348056,0.11440226176410703,False,False,1.5909551445489813e-06,COMPLETE
446,0.6153180092573165,2025-03-03 00:06:14.216762,2025-03-03 00:08:05.822715,0 days 00:01:51.605953,0.3238735444524618,0.4020248424280389,8,0.004783750877916429,0.07295003999265347,0.04484233029180855,0.001015298036110708,0.019837178206775174,0.019635731485139092,0.022615313445412774,30,21,0.033015231491797824,0.10764498188157916,False,False,1.3562918133105635e-06,COMPLETE
447,0.5778003424406052,2025-03-03 00:08:05.835337,2025-03-03 00:09:56.246441,0 days 00:01:50.411104,0.27877871929145975,0.3926012689612961,8,0.0010509091135633255,0.06560831764896383,0.05170490610666402,0.005537085887007392,0.027114763236653426,0.023877030683629116,0.0045769647534380075,30,21,0.03645632988258936,0.0926607709671664,False,False,1.2118079307364614e-06,COMPLETE
448,0.6853542149066925,2025-03-03 00:09:56.259077,2025-03-03 00:11:46.747270,0 days 00:01:50.488193,0.3010176211397313,0.41126645925565225,8,0.003917160908025747,0.06722371552640014,0.04055020552410167,0.003434675208874863,0.018503298541801452,0.02764648773872102,0.00449930339787231,30,17,0.031294086986954586,0.0845010917200052,False,False,2.162404162513292e-06,COMPLETE
449,0.61910480260849,2025-03-03 00:11:46.759888,2025-03-03 00:13:37.660997,0 days 00:01:50.901109,0.315429278603596,0.42496305572298454,8,0.007094052769624652,0.07291033017256045,0.04719955048658177,0.005326069450824998,0.017185627016305105,0.022510446857106105,0.007032444098718548,30,19,0.03427058476632552,0.11450768246792588,False,False,1.6054242296506041e-06,COMPLETE
450,0.7584400355815888,2025-03-03 00:13:37.673980,2025-03-03 00:15:28.239498,0 days 00:01:50.565518,0.24347433637318958,0.38654915988457883,8,0.002835307639368621,0.07113842853154498,0.044000548102891245,0.0031014535921457345,0.020710382738980425,0.017935942010382767,0.003930946248011444,30,19,0.037119704671827125,0.10067283386938347,False,False,1.3835738690541777e-06,COMPLETE
451,0.80945905148983,2025-03-03 00:15:28.252274,2025-03-03 00:17:19.207023,0 days 00:01:50.954749,0.24204143063833414,0.3850954621871636,8,0.003328759160383421,0.07033714915451884,0.09463459188147302,0.0031404803509593325,0.02414586756679084,0.017847687854833257,0.005359811486513855,30,19,0.03631002346382465,0.09955186571242675,False,False,1.1603693430197185e-06,COMPLETE
452,0.560558632016182,2025-03-03 00:17:19.219673,2025-03-03 00:19:10.262536,0 days 00:01:51.042863,0.24277618161124684,0.3450632246508646,8,0.008052030664861674,0.07047076211023817,0.043697545733942064,0.0010088496295897658,0.02360229400046062,0.017928282693304067,0.005107984900059155,30,19,0.037472500262897376,0.09742535797332785,False,False,1.8757662092947705e-06,COMPLETE
453,0.6505485773086548,2025-03-03 00:19:10.275163,2025-03-03 00:21:01.415657,0 days 00:01:51.140494,0.25990691116793185,0.38193279136372343,8,0.005609657821653627,0.0714674199928759,0.09659857761120352,0.003146319549166285,0.020956242329296312,0.013563072409642777,0.00583418393402452,30,20,0.03560171346083238,0.1026416526463273,False,False,1.3497704896287508e-06,COMPLETE
454,0.6918624460697174,2025-03-03 00:21:01.428451,2025-03-03 00:22:52.159710,0 days 00:01:50.731259,0.24728110934354056,0.3659209618484227,8,0.0036344137497668744,0.06990163499233375,0.0915111333661634,0.003060940778715122,0.024620471635931722,0.017262664161936198,0.007750340917130208,30,18,0.03865138863369175,0.10784075802460476,False,False,1.1352398343178915e-06,COMPLETE
455,0.5322089344263077,2025-03-03 00:22:52.172904,2025-03-03 00:24:42.394953,0 days 00:01:50.222049,0.22568422539869445,0.39201826854090605,8,0.006012198179230746,0.06723934593844907,0.04065684955442412,0.004014474653658078,0.022056135293654067,0.01939530284158111,0.004414050782729892,30,19,0.041587388747094764,0.09036636822535304,False,False,1.7329711073168114e-06,COMPLETE
456,0.5700286030769348,2025-03-03 00:24:42.407861,2025-03-03 00:26:21.725326,0 days 00:01:39.317465,0.23534395781293335,0.3241729921974872,8,0.0031449711992693205,0.0720157359814046,0.09858451521022535,0.0029654707887192882,0.0277400417032988,0.02143233453595898,0.00682001451997188,30,20,0.03411979130279835,0.07773772073623478,True,False,1.3928462912252414e-06,COMPLETE
457,0.7209131598472596,2025-03-03 00:26:21.738593,2025-03-03 00:28:12.027014,0 days 00:01:50.288421,0.2762618732210473,0.3990635129321054,8,0.004800952613861036,0.06855577968657,0.09379375729507669,0.004642217753083048,0.019764698395976592,0.016030042764919036,0.0053419005298654,30,19,0.0364572011432924,0.09926698170537446,False,False,1.2069656464022311e-06,COMPLETE
458,0.5473118782043457,2025-03-03 00:28:12.050113,2025-03-03 00:30:02.949637,0 days 00:01:50.899524,0.22365573243311668,0.37500580915654386,8,0.0983350153175778,0.06089498766681018,0.09414793986252222,0.0010890891517924004,0.030756305947241585,0.019829305133387026,0.0041518708836118,30,18,0.04030437136082428,0.10984214385313854,False,False,1.6067822100261935e-06,COMPLETE
459,0.5561466246843338,2025-03-03 00:30:02.962734,2025-03-03 00:31:53.759181,0 days 00:01:50.796447,0.28954657387038424,0.38456127665444323,8,0.05536606572671021,0.07148969070515004,0.09548172528510931,0.00270394371006531,0.021465371011511154,0.024559010875573675,0.0038152827684752454,30,21,0.03282555901910114,0.09364536436219977,False,False,2.3110151086864733e-06,COMPLETE
460,0.8028745353221893,2025-03-03 00:31:53.772495,2025-03-03 00:33:45.228777,0 days 00:01:51.456282,0.2545276916952009,0.4061566939856111,8,0.002654305695138795,0.07317922481475066,0.044844081167821126,0.0952689882564097,0.01875192153747237,0.02139824293953539,0.011488922589756066,30,18,0.031564005648918175,0.10259619263230878,False,False,1.9984477923678054e-06,COMPLETE
461,0.6717634618282318,2025-03-03 00:33:45.242155,2025-03-03 00:35:36.631973,0 days 00:01:51.389818,0.2678626663890518,0.4046139310934081,8,0.002535107721322593,0.07286847970307764,0.04252016875910125,0.05445045126747939,0.023934286104471614,0.02184378143454825,0.012915377185531577,30,19,0.031648132835217856,0.10278800153430737,False,False,2.0334180030199778e-06,COMPLETE
462,0.5545083284378052,2025-03-03 00:35:36.645799,2025-03-03 00:37:28.073153,0 days 00:01:51.427354,0.2554923892393433,0.35919855905459,8,0.008114557862223669,0.06440980864084608,0.03911234500024394,0.0800527714598191,0.020020439536293032,0.017502325449530818,0.010258535004129278,30,18,0.03731023812541604,0.08609357354064504,False,False,2.645771184586429e-06,COMPLETE
463,0.5323884040117264,2025-03-03 00:37:28.086391,2025-03-03 00:39:19.446619,0 days 00:01:51.360228,0.24681450229582885,0.38943774597163355,8,0.005250118442761876,0.06921953441955536,0.04465619799403971,0.00300181927652149,0.02608067486405126,0.020707876219605136,0.014183039746077045,30,18,0.03451636006734476,0.0983060642479257,False,False,1.8324572245076354e-06,COMPLETE
464,0.8279550969600677,2025-03-03 00:39:19.459737,2025-03-03 00:41:10.389053,0 days 00:01:50.929316,0.23351344237546662,0.40432559195869927,8,0.0023928141056421253,0.07393541485536104,0.08600734445018898,0.08402782005060944,0.01859012379094616,0.0264981443523822,0.006984378833632607,30,19,0.031576929773133075,0.10598050613425686,False,False,1.5805047672751682e-06,COMPLETE
465,0.6370539844036102,2025-03-03 00:41:10.402566,2025-03-03 00:43:00.679702,0 days 00:01:50.277136,0.22890161442802814,0.4124922124624373,8,0.006548064636372588,0.0743218438901547,0.09977472090785719,0.0834609334122711,0.018718029476685417,0.023747073677067,0.0064423791972241734,30,19,0.03017807068055595,0.11009727885439055,False,False,1.4095884783637822e-06,COMPLETE
466,0.8098054707050323,2025-03-03 00:43:00.692778,2025-03-03 00:44:52.366302,0 days 00:01:51.673524,0.24180487991647057,0.3737947378114303,8,0.002606439479318776,0.07306152979553689,0.08747295404164089,0.005357016037040018,0.023349275756030817,0.018825180782946177,0.005665237617287923,30,20,0.03199798862523913,0.11739943721582849,False,False,1.6095525333723278e-06,COMPLETE
467,0.5597348898649216,2025-03-03 00:44:52.379325,2025-03-03 00:46:43.977665,0 days 00:01:51.598340,0.24545501415912407,0.3696468718736643,8,0.07074334717917699,0.07283938366092535,0.0827820648834006,0.004962020956064408,0.02306144752506823,0.01785959286148206,0.005627107638684258,30,20,0.03220434588158679,0.10654657827698027,False,False,1.617292549812709e-06,COMPLETE
468,0.8062812209129334,2025-03-03 00:46:43.990940,2025-03-03 00:48:34.753805,0 days 00:01:50.762865,0.23777177432319482,0.3803551097955984,8,0.0023499872536684994,0.0707743539637245,0.08642047715114733,0.09444487084920979,0.02175184901688322,0.019129536307067617,0.0075557070011390655,30,20,0.035084452549203636,0.1153953852657543,False,False,2.180472194432099e-06,COMPLETE
469,0.6931826680898666,2025-03-03 00:48:34.767187,2025-03-03 00:50:25.224400,0 days 00:01:50.457213,0.23895043061035404,0.35613293286295694,8,0.004397572481012813,0.07194922222020236,0.09501820552063783,0.09552515578130832,0.024782027897968236,0.012578805209372958,0.007415847166265696,30,20,0.035002965545075836,0.11720501323731881,False,False,2.1498820891052494e-06,COMPLETE
470,0.544129592180252,2025-03-03 00:50:25.237635,2025-03-03 00:52:17.385145,0 days 00:01:52.147510,0.22139962818209757,0.37311241012794416,8,0.051623961662167234,0.07023955512011153,0.08447994231502219,0.002119884556684086,0.022336552438382038,0.015152127598366184,0.007769607259846858,30,20,0.031772905058112685,0.09423357320013487,False,False,1.957337346250916e-06,COMPLETE
471,0.7942964732646942,2025-03-03 00:52:17.398473,2025-03-03 00:54:08.107871,0 days 00:01:50.709398,0.23430869965312373,0.3858268823335889,8,0.002557003052777843,0.07357451561535565,0.08656900876212416,0.090299798935984,0.021019792555498986,0.01905143701599032,0.006497389777152653,30,21,0.03623773786924646,0.11304596140000131,False,False,2.387553212684338e-06,COMPLETE
472,0.7631681859493256,2025-03-03 00:54:08.126316,2025-03-03 00:55:59.838689,0 days 00:01:51.712373,0.23383842455130352,0.38089764609796056,8,0.0024052950131821303,0.0740394498797651,0.08266450995045369,0.09321959778180855,0.021118176964407463,0.01929957103473302,0.006515226610801805,30,21,0.03294050873991254,0.10552067458854142,False,False,3.089495738725663e-06,COMPLETE
473,0.5440354853868484,2025-03-03 00:55:59.852420,2025-03-03 00:57:25.415531,0 days 00:01:25.563111,0.23158659775990562,0.37885121504583996,8,0.001005873658571164,0.07426538049212426,0.08613640745740073,0.0908960951524418,0.02700310627807207,0.019799305523714852,0.007228881842840167,23,21,0.029753680690635536,0.10862323354534505,False,False,2.471052606505457e-06,COMPLETE
474,0.5338375180959701,2025-03-03 00:57:25.428999,2025-03-03 00:59:17.873512,0 days 00:01:52.444513,0.2121100000603963,0.37661602425054186,8,0.005886085897584915,0.0739889935219663,0.08997657559276613,0.09456869511441812,0.02321931492433659,0.021646203611969644,0.011066089942094013,30,22,0.03223342084286516,0.11631609445406102,False,False,3.1453851868970187e-06,COMPLETE
475,0.5440354853868484,2025-03-03 00:59:17.886791,2025-03-03 01:01:07.368255,0 days 00:01:49.481464,0.23067281060790923,0.3583616380799384,8,0.0011973038739479594,0.07230352396968893,0.08575108501854267,0.09846016644580015,0.021365583511015338,0.019175827591354305,0.00851907520003174,30,21,0.03303158412560875,0.1046875709061608,False,False,2.0410995749183004e-06,COMPLETE
476,0.5302765965461731,2025-03-03 01:01:07.381987,2025-03-03 01:02:20.219893,0 days 00:01:12.837906,0.25357714532637005,0.38842836143477205,8,0.004940442241233587,0.07544078963615945,0.08167614008305799,0.09321804483508726,0.019839969306238492,0.015690473679952733,0.006726213910727813,20,22,0.03397622821603603,0.1116004385115611,True,False,2.709313381092961e-06,COMPLETE
477,0.5394017398357391,2025-03-03 01:02:20.233283,2025-03-03 01:04:11.058199,0 days 00:01:50.824916,0.2017294836087964,0.39907559996600017,8,0.0092599674999512,0.07367446806857417,0.08821907308729166,0.08865929825261784,0.02502450136636735,0.02114408731080188,0.005752755495120651,30,20,0.029067811148257107,0.096114490350191,False,False,2.3267709563236072e-06,COMPLETE
478,0.7748346865177155,2025-03-03 01:04:11.071664,2025-03-03 01:06:01.462071,0 days 00:01:50.390407,0.22302240003252324,0.3708707204502169,8,0.002642174199738151,0.07024532680035593,0.08550307638841077,0.09710748428395637,0.02203685989915849,0.018679205220976058,0.006215208482753761,30,21,0.031352556746019,0.08826907647414403,False,False,2.782072872736556e-06,COMPLETE
479,0.5440354853868484,2025-03-03 01:06:01.476036,2025-03-03 01:07:51.489306,0 days 00:01:50.013270,0.21748410659554,0.3457875274129386,8,0.0010012229520396452,0.07237682250207834,0.09172780660200229,0.09660967427829302,0.029587575563613678,0.018352743914478224,0.006402921785051942,30,21,0.030907607692719427,0.08852532513248951,False,False,2.918846501725402e-06,COMPLETE
480,0.6189301490783692,2025-03-03 01:07:51.503299,2025-03-03 01:09:42.928904,0 days 00:01:51.425605,0.22413128017285372,0.36772028578762417,8,0.029064162818900473,0.07010531615949689,0.08633836814685002,0.09188344135083981,0.022507844825756795,0.01659036078230823,0.00850276181324117,30,21,0.051004648102299245,0.0814497264866273,False,False,7.76254917753255e-06,COMPLETE
481,0.6890652656555175,2025-03-03 01:09:42.942340,2025-03-03 01:11:33.848517,0 days 00:01:50.906177,0.25985405502117126,0.3844954903680045,8,0.004296398282189695,0.06896636503747451,0.08450164150013681,0.09741979877060022,0.018836739578642927,0.019660307895826498,0.005210804611072353,30,22,0.03367976729621218,0.09248685006570398,False,False,2.1687049589438353e-06,COMPLETE
482,0.6562643468379974,2025-03-03 01:11:33.862241,2025-03-03 01:13:24.628578,0 days 00:01:50.766337,0.23609047224030374,0.37083598605334955,8,0.0070133003721143325,0.07605946168015101,0.08744690709604172,0.09892213123609611,0.024218124868414483,0.022613879953795008,0.006309643863831018,30,21,0.03551736410044177,0.10646038772798865,False,False,1.5838483546168865e-06,COMPLETE
483,0.5440354853868484,2025-03-03 01:13:24.642215,2025-03-03 01:15:14.447634,0 days 00:01:49.805419,0.22100669769148196,0.39613796446702854,8,0.0010486529632130336,0.07087825083323815,0.08706291158003558,0.0936826004224081,0.021221447741308498,0.013557390231748423,0.007014182561854817,30,20,0.030811685089745758,0.07366985544234587,False,False,1.8288285892011574e-06,COMPLETE
484,0.6777111321687699,2025-03-03 01:15:14.461534,2025-03-03 01:17:05.989037,0 days 00:01:51.527503,0.24624466709227325,0.3575256656714615,8,0.004551887220927723,0.07406211485192156,0.0924648728136912,0.09011239950490571,0.019166196873004776,0.020962152775389747,0.00947375892194843,30,21,0.029252209367494328,0.09994027876333211,False,False,2.4070863062907588e-06,COMPLETE
485,0.5868224501609802,2025-03-03 01:17:06.003182,2025-03-03 01:18:57.255061,0 days 00:01:51.251879,0.20919809024948544,0.3309116539064218,8,0.00308459993857138,0.06731591744699397,0.08051815699738529,0.08604967240747881,0.02680549898366576,0.018622019887826358,0.005293708729956134,30,20,0.03696486912028516,0.1153265565345162,False,False,1.558140756684057e-06,COMPLETE
486,0.6308417558670044,2025-03-03 01:18:57.268694,2025-03-03 01:20:47.618536,0 days 00:01:50.349842,0.23322683804930555,0.3814249312044187,8,0.006313280426759594,0.0725088371249102,0.08890935869661537,0.09378697286029467,0.021933776219863376,0.02327010355567475,0.00511957573442895,30,19,0.0329044524133785,0.11069297181140035,False,False,1.894972960763925e-06,COMPLETE
487,0.5440354853868484,2025-03-03 01:20:47.633291,2025-03-03 01:22:36.900917,0 days 00:01:49.267626,0.25710246062624265,0.3964871261208568,8,0.0010230893329986224,0.0756408288618125,0.08589749564147676,0.09962905817810898,0.023697907238338454,0.01673702464925636,0.007809992752031215,30,20,0.03830682430093404,0.08626310588334409,False,False,2.921522203468718e-06,COMPLETE
488,0.6365041732788086,2025-03-03 01:22:36.914661,2025-03-03 01:24:28.266938,0 days 00:01:51.352277,0.2002517643195463,0.3678509841849166,8,0.0045454169993858085,0.07051386448676975,0.08336544182140189,0.09726552537636282,0.020143956364817903,0.020365056070454118,0.01585200582403184,30,21,0.034630118555667624,0.10245568492263862,False,False,1.4240326968433916e-06,COMPLETE
489,0.740422722697258,2025-03-03 01:24:28.280827,2025-03-03 01:26:18.574152,0 days 00:01:50.293325,0.22125622749851304,0.38635576299127994,8,0.0028713798492998183,0.0746228139453795,0.08534108320359073,0.06044252207508931,0.01807622311987278,0.027521478880603165,0.011949028612111275,30,19,0.031697077690722636,0.0944189538752175,False,False,1.5975531840211699e-06,COMPLETE
490,0.624755734205246,2025-03-03 01:26:18.588098,2025-03-03 01:28:10.144577,0 days 00:01:51.556479,0.24060680736624585,0.40368749278543786,8,0.00791902863768159,0.07212841675602855,0.08806544770745535,0.0949359716660953,0.032877915378889365,0.022585540498511514,0.006249943150866405,30,23,0.028580750768328445,0.106304882177845,False,False,2.0793828718077134e-06,COMPLETE
491,0.7661764353513717,2025-03-03 01:28:10.158173,2025-03-03 01:30:01.324112,0 days 00:01:51.165939,0.2297332708440652,0.38103242863613535,8,0.0028432214440568078,0.06965812809896721,0.08136533009289451,0.08779421905786633,0.02624417896746731,0.025490067022113545,0.00481191109578695,30,20,0.03601430116053099,0.11699758076358495,False,False,1.336662887513411e-06,COMPLETE
492,0.5506855428218842,2025-03-03 01:30:01.337977,2025-03-03 01:31:52.209309,0 days 00:01:50.871332,0.27001026454576227,0.4027900659026293,8,0.010288598934184169,0.06861754058659293,0.09019893822896267,0.08627589144035772,0.02801069317407515,0.02518327517298826,0.00476637419752933,30,19,0.04179220099698763,0.11683492875375108,False,False,1.3258152219567008e-06,COMPLETE
493,0.5502163141965866,2025-03-03 01:31:52.223082,2025-03-03 01:33:42.649908,0 days 00:01:50.426826,0.20924206556534758,0.3625311995277527,8,0.005913215836241312,0.0666273765945251,0.09780214469045796,0.09206389489174102,0.024526042060235755,0.028757781241996537,0.05390310750027401,30,20,0.0358048501079057,0.11863150380151084,False,False,1.2788604564214028e-06,COMPLETE
494,0.6784633994102478,2025-03-03 01:33:42.664213,2025-03-03 01:35:33.875553,0 days 00:01:51.211340,0.2141991333651318,0.3904900763594201,8,0.004645637583213074,0.07069533069423996,0.08987248893312147,0.08832830427605318,0.016924804535708878,0.025752687800362294,0.004753359265677845,30,20,0.03876642465451615,0.11109074303909382,False,False,1.532828782895362e-06,COMPLETE
